number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
237,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9670972,-82.9117238,010-340533,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
237,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9670991,-82.9117484,010-340533,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
237,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9671202,-82.91172,010-340533,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
237,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9671221,-82.911746,010-340533,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
240,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9670622,-82.9105238,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9670203,-82.9105261,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9670613,-82.9104862,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9670184,-82.9104924,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9670682,-82.9105268,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9670263,-82.9105291,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9670673,-82.9104892,,,,,,,,,,,,,,,,,UNMATCHED
240,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9670244,-82.9104954,,,,,,,,,,,,,,,,,UNMATCHED
245,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.966932,-82.9115719,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.966983,-82.9115269,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9669793,-82.911462,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9669878,-82.9115995,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9669895,-82.9116656,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9669891,-82.9115299,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9669853,-82.911465,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9669938,-82.9116025,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
245,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9669956,-82.9116686,010-340529,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
246,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9669322,-82.9105932,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9669397,-82.910728,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9669359,-82.9106515,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9669414,-82.9107941,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9669382,-82.9105962,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9669457,-82.910731,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.966942,-82.9106545,,,,,,,,,,,,,,,,,UNMATCHED
246,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9669475,-82.9107971,,,,,,,,,,,,,,,,,UNMATCHED
249,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9668592,-82.9113935,010-340505,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
250,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9668308,-82.9108882,,,,,,,,,,,,,,,,,UNMATCHED
251,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9668096,-82.9113955,010-340506,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
252,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9667801,-82.9108912,,,,,,,,,,,,,,,,,UNMATCHED
253,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9667559,-82.9114004,010-340507,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
254,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.966719,-82.9108956,,,,,,,,,,,,,,,,,UNMATCHED
255,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9667022,-82.9114041,010-340508,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
256,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9666711,-82.910899,,,,,,,,,,,,,,,,,UNMATCHED
259,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9666568,-82.9116167,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9666549,-82.9115868,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9666368,-82.9116204,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.966635,-82.9115867,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.966616,-82.9116061,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9666628,-82.9116196,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9666609,-82.9115898,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9666429,-82.9116234,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
259,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.966641,-82.9115897,010-340525,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
260,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9665806,-82.9107295,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9665845,-82.9107619,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9666064,-82.9107595,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9666045,-82.9107297,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9665866,-82.9107325,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9665905,-82.9107649,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9666124,-82.9107625,,,,,,,,,,,,,,,,,UNMATCHED
260,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9666105,-82.9107326,,,,,,,,,,,,,,,,,UNMATCHED
267,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9664966,-82.9117578,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9664881,-82.9117765,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9664897,-82.9118022,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9665081,-82.9117744,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9665097,-82.9117997,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9664941,-82.9117795,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9664957,-82.9118052,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9665141,-82.9117774,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
267,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9665157,-82.9118027,010-340521,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
270,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9664514,-82.9105643,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9664244,-82.9105655,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9664263,-82.9105953,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9664523,-82.9105941,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9664574,-82.9105673,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9664305,-82.9105684,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9664323,-82.9105983,,,,,,,,,,,,,,,,,UNMATCHED
270,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9664583,-82.9105971,,,,,,,,,,,,,,,,,UNMATCHED
273,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9663343,-82.9116105,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9663703,-82.9116261,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9663363,-82.9116484,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9663571,-82.9116089,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9663592,-82.911645,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9663403,-82.9116135,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9663423,-82.9116514,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9663631,-82.9116119,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
273,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9663652,-82.911648,010-340517,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
275,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9661925,-82.9116685,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9663105,-82.9107516,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9662884,-82.9107865,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9662865,-82.9107541,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9663123,-82.9107827,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9663165,-82.9107546,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9662944,-82.9107895,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9662925,-82.910757,,,,,,,,,,,,,,,,,UNMATCHED
276,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9663184,-82.9107857,,,,,,,,,,,,,,,,,UNMATCHED
277,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9662653,-82.9114516,010-340509,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
278,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.966237,-82.9109318,,,,,,,,,,,,,,,,,UNMATCHED
279,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9662122,-82.9114558,010-340510,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
280,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9661853,-82.9109367,,,,,,,,,,,,,,,,,UNMATCHED
281,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.966162,-82.9114575,010-340511,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
282,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9661309,-82.9109402,,,,,,,,,,,,,,,,,UNMATCHED
283,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9661151,-82.9114637,010-340512,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
284,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9660782,-82.9109438,,,,,,,,,,,,,,,,,UNMATCHED
285,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9660402,-82.9114729,010-340513,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
286,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9661347,-82.9107481,,,,,,,,,,,,,,,,,UNMATCHED
287,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.96599,-82.9114746,010-340514,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
288,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9660326,-82.9105711,,,,,,,,,,,,,,,,,UNMATCHED
289,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9659403,-82.9114801,010-340515,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
290,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9660143,-82.9109499,,,,,,,,,,,,,,,,,UNMATCHED
291,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9658854,-82.911483,010-340516,,OTHER,LIKELY_RENTAL,ARDMORE PROPERTY LLC,,1949,2,1,0,4,1,0.00,0,0,01/08/2025,MATCHED
292,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9659626,-82.9109555,,,,,,,,,,,,,,,,,UNMATCHED
293,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9660862,-82.9118595,,,,,,,,,,,,,,,,,UNMATCHED
294,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9659042,-82.9109629,,,,,,,,,,,,,,,,,UNMATCHED
295,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9659698,-82.9116932,,,,,,,,,,,,,,,,,UNMATCHED
296,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.965856,-82.9109659,,,,,,,,,,,,,,,,,UNMATCHED
297,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9658165,-82.9118768,,,,,,,,,,,,,,,,,UNMATCHED
298,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.965919,-82.9107653,,,,,,,,,,,,,,,,,UNMATCHED
299,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9657925,-82.9115549,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9658113,-82.9115112,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9658145,-82.9115508,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9658026,-82.9114834,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.965791,-82.9115136,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9657985,-82.9115579,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9658173,-82.9115141,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9658205,-82.9115538,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
299,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.965797,-82.9115166,010-070974,680,EXEMPT,LIKELY_RENTAL,E&A PROPERTIES MAYFAIR LLC,,,0,0,0,0,0,0.00,0,3200000,03/17/2025,MATCHED
300,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9657666,-82.9108051,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9657442,-82.9108065,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9657464,-82.9108403,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9657252,-82.9108233,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.9657689,-82.9108389,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,D UNIT,COLUMBUS,OH,43213,39.9657727,-82.9108081,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9657502,-82.9108095,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9657524,-82.9108433,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
300,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.9657749,-82.9108419,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
303,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9656843,-82.911887,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
304,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9656851,-82.9106854,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,A,COLUMBUS,OH,43213,39.9656565,-82.9115199,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,C,COLUMBUS,OH,43213,39.965658,-82.9115613,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,,COLUMBUS,OH,43213,39.9656664,-82.9114927,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,B,COLUMBUS,OH,43213,39.9656768,-82.9115175,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,D,COLUMBUS,OH,43213,39.9656799,-82.9115571,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,A UNIT,COLUMBUS,OH,43213,39.9656625,-82.9115229,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,C UNIT,COLUMBUS,OH,43213,39.965664,-82.9115642,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
305,MAYFAIR BLVD,B UNIT,COLUMBUS,OH,43213,39.9656828,-82.9115205,010-071129,403,COMMERCIAL,LIKELY_RENTAL,MAYFAIR BOULEVARD APTS LLC,,,0,0,0,0,0,1142300.00,29674.84,0,01/21/2025,MATCHED
