number,street,city,county,state,postcode,latitude,longitude
7856,Cleveland Ave,Columbus,Franklin,OH,43217,40.04105,-83.027901
9424,Park St,Columbus,Franklin,OH,43119,39.899384,-83.05551
2262,Gay St,Columbus,Franklin,OH,43231,39.945158,-83.074051
7899,Park St,Columbus,Franklin,OH,43235,39.960922,-82.930345
7125,Henderson Rd,Columbus,Franklin,OH,43220,39.963063,-82.951847
1008,Rich St,Columbus,Franklin,OH,43230,40.01004,-82.990609
9553,Main St,Columbus,Franklin,OH,43215,39.918479,-83.026959
4180,High St,Columbus,Franklin,OH,43209,39.911809,-83.078399
2979,Summit St,Columbus,Franklin,OH,43227,39.917294,-83.017627
5492,Rich St,Columbus,Franklin,OH,43229,39.928004,-82.971182
2758,Rich St,Columbus,Franklin,OH,43202,39.963352,-83.076747
350,Grant Ave,Columbus,Franklin,OH,43026,40.011991,-83.015475
3945,Town St,Columbus,Franklin,OH,43211,39.949726,-82.922414
3736,Home St,Westerville,Franklin,OH,43081,40.103948,-82.887014
3965,State St,Westerville,Franklin,OH,43082,40.083626,-82.862885
4797,Cleveland Ave,Westerville,Franklin,OH,43081,40.137994,-82.919156
8308,Cleveland Ave,Westerville,Franklin,OH,43082,40.107066,-82.879868
2545,Cleveland Ave,Westerville,Franklin,OH,43082,40.143053,-82.880338
2140,Home St,Westerville,Franklin,OH,43081,40.17785,-82.862668
2883,Main St,Westerville,Franklin,OH,43082,40.191115,-82.975494
1913,State St,Westerville,Franklin,OH,43082,40.178258,-82.948639
8081,Main St,Westerville,Franklin,OH,43082,40.169804,-82.976775
1400,State St,Westerville,Franklin,OH,43081,40.075026,-82.937813
2758,Cleveland Ave,Westerville,Franklin,OH,43082,40.051976,-82.966684
6210,Otterbein Ave,Westerville,Franklin,OH,43082,40.191119,-82.982773
4808,Otterbein Ave,Westerville,Franklin,OH,43081,40.152243,-82.915316
6708,State St,Westerville,Franklin,OH,43082,40.06856,-82.924933
7719,Main St,Westerville,Franklin,OH,43082,40.173572,-82.912365
7617,Home St,Westerville,Franklin,OH,43082,40.108238,-82.878066
6322,State St,Westerville,Franklin,OH,43081,40.147092,-82.853312
8746,Home St,Westerville,Franklin,OH,43081,40.143615,-82.960327
7041,Main St,Westerville,Franklin,OH,43081,40.168856,-82.979601
5010,Cleveland Ave,Westerville,Franklin,OH,43082,40.077758,-82.920016
4234,Home St,Westerville,Franklin,OH,43082,40.080944,-82.957273
2502,Main St,Westerville,Franklin,OH,43082,40.063881,-82.873531
4550,Home St,Westerville,Franklin,OH,43082,40.072096,-82.968349
3137,Cleveland Ave,Westerville,Franklin,OH,43082,40.090048,-82.986781
5416,Otterbein Ave,Westerville,Franklin,OH,43082,40.153747,-82.895061
1502,Otterbein Ave,Westerville,Franklin,OH,43082,40.111792,-82.876465
7587,Cleveland Ave,Westerville,Franklin,OH,43081,40.154251,-82.956687
5768,Cleveland Ave,Westerville,Franklin,OH,43082,40.133068,-82.868043
6162,Otterbein Ave,Westerville,Franklin,OH,43081,40.199666,-82.889314
8460,State St,Westerville,Franklin,OH,43081,40.202755,-82.868384
7089,Cleveland Ave,Westerville,Franklin,OH,43082,40.096095,-82.903336
405,Home St,Westerville,Franklin,OH,43081,40.201637,-82.876258
7588,State St,Westerville,Franklin,OH,43082,40.121211,-83.008765
7000,Cleveland Ave,Westerville,Franklin,OH,43081,40.060387,-82.917917
8991,Otterbein Ave,Westerville,Franklin,OH,43081,40.163962,-82.999195
4243,Otterbein Ave,Westerville,Franklin,OH,43081,40.092382,-82.987493
4670,Otterbein Ave,Westerville,Franklin,OH,43081,40.192124,-82.961011
4530,Home St,Westerville,Franklin,OH,43081,40.148966,-82.923071
5495,State St,Westerville,Franklin,OH,43081,40.192075,-82.991837
1918,Home St,Westerville,Franklin,OH,43082,40.063027,-82.97125
7254,Main St,Westerville,Franklin,OH,43081,40.130427,-82.97537
7394,State St,Westerville,Franklin,OH,43081,40.130838,-82.91594
8806,Cleveland Ave,Westerville,Franklin,OH,43081,40.105517,-82.95428
4751,Cleveland Ave,Westerville,Franklin,OH,43081,40.085612,-82.883473
5658,Cleveland Ave,Westerville,Franklin,OH,43082,40.060643,-82.915463
7273,State St,Westerville,Franklin,OH,43081,40.202491,-82.904851
8964,Home St,Westerville,Franklin,OH,43082,40.126664,-82.904107
8475,Home St,Westerville,Franklin,OH,43081,40.09556,-82.858512
6347,Cleveland Ave,Westerville,Franklin,OH,43081,40.145238,-82.929315
8899,Cleveland Ave,Westerville,Franklin,OH,43081,40.127939,-82.930264
2779,Home St,Westerville,Franklin,OH,43082,40.102092,-82.957639
8992,Main St,Westerville,Franklin,OH,43081,40.135407,-82.914842
8795,Otterbein Ave,Westerville,Franklin,OH,43081,40.1046,-82.947976
217,Home St,Westerville,Franklin,OH,43081,40.202731,-82.885281
9654,Otterbein Ave,Westerville,Franklin,OH,43081,40.138597,-83.005096
4649,Cleveland Ave,Westerville,Franklin,OH,43082,40.089784,-82.876724
851,State St,Westerville,Franklin,OH,43081,40.113614,-82.999
2102,Otterbein Ave,Westerville,Franklin,OH,43081,40.160621,-82.904564
9356,Home St,Westerville,Franklin,OH,43082,40.093559,-82.873304
3771,Home St,Westerville,Franklin,OH,43081,40.195057,-82.928766
2877,Otterbein Ave,Westerville,Franklin,OH,43082,40.172329,-82.984249
3730,Main St,Westerville,Franklin,OH,43082,40.193929,-82.999888
688,Home St,Westerville,Franklin,OH,43081,40.089156,-82.931432
2528,Cleveland Ave,Westerville,Franklin,OH,43081,40.059572,-82.866545
1650,Home St,Westerville,Franklin,OH,43081,40.059,-82.901085
4303,State St,Westerville,Franklin,OH,43081,40.168345,-83.004897
469,Main St,Westerville,Franklin,OH,43082,40.183842,-83.008606
4275,Main St,Westerville,Franklin,OH,43081,40.205451,-82.987496
9257,Main St,Westerville,Franklin,OH,43082,40.061392,-82.903562
2510,Cleveland Ave,Westerville,Franklin,OH,43082,40.070067,-82.990946
8880,Main St,Westerville,Franklin,OH,43082,40.170316,-82.99506
2244,Cleveland Ave,Westerville,Franklin,OH,43081,40.096137,-82.930675
2249,Cleveland Ave,Westerville,Franklin,OH,43081,40.173765,-83.002087
1580,Cleveland Ave,Westerville,Franklin,OH,43082,40.056462,-82.94639
596,State St,Westerville,Franklin,OH,43081,40.154471,-82.919283
6859,Home St,Westerville,Franklin,OH,43081,40.160575,-82.864342
8946,Cleveland Ave,Westerville,Franklin,OH,43081,40.129589,-82.850973
5982,Home St,Westerville,Franklin,OH,43082,40.189036,-82.898708
5103,State St,Westerville,Franklin,OH,43082,40.145324,-82.953589
8294,Cleveland Ave,Westerville,Franklin,OH,43081,40.145299,-82.968759
1917,Cleveland Ave,Westerville,Franklin,OH,43082,40.201413,-82.981197
1584,State St,Westerville,Franklin,OH,43082,40.163194,-82.891285
9567,State St,Westerville,Franklin,OH,43082,40.142948,-82.957408
8248,Main St,Westerville,Franklin,OH,43082,40.095175,-82.961631
2224,Otterbein Ave,Westerville,Franklin,OH,43081,40.091102,-82.941831
9806,Home St,Westerville,Franklin,OH,43082,40.197954,-82.881682
6668,Home St,Westerville,Franklin,OH,43082,40.14715,-82.960478
8631,Otterbein Ave,Westerville,Franklin,OH,43081,40.10665,-82.972086
9803,Home St,Westerville,Franklin,OH,43082,40.092296,-82.924416
7920,Main St,Westerville,Franklin,OH,43082,40.070818,-82.971273
968,Main St,Westerville,Franklin,OH,43082,40.189991,-82.975485
7694,Home St,Westerville,Franklin,OH,43081,40.160711,-82.935693
2017,State St,Westerville,Franklin,OH,43082,40.057032,-82.863333
9241,State St,Westerville,Franklin,OH,43082,40.054376,-82.94064
5152,Home St,Westerville,Franklin,OH,43081,40.187824,-82.868997
8068,Home St,Westerville,Franklin,OH,43082,40.175841,-82.992986
1924,Main St,Westerville,Franklin,OH,43082,40.068114,-82.998704
1606,State St,Westerville,Franklin,OH,43081,40.203437,-82.912391
6508,Main St,Westerville,Franklin,OH,43081,40.063076,-82.976033
8425,Home St,Westerville,Franklin,OH,43082,40.09987,-82.961736
2211,Park St,Grove City,Franklin,OH,43123,39.928997,-83.127274
2406,Park St,Grove City,Franklin,OH,43123,39.911814,-83.071446
2112,Columbus St,Grove City,Franklin,OH,43123,39.899422,-83.16524
3802,Franklin St,Grove City,Franklin,OH,43123,39.946093,-83.04303
5989,Main St,Grove City,Franklin,OH,43123,39.850284,-83.154929
6916,Broadway,Grove City,Franklin,OH,43123,39.829339,-83.161085
4209,Broadway,Grove City,Franklin,OH,43123,39.804544,-83.147642
916,Franklin St,Grove City,Franklin,OH,43123,39.827095,-83.04242
4384,Franklin St,Grove City,Franklin,OH,43123,39.847918,-83.115981
2028,Columbus St,Grove City,Franklin,OH,43123,39.80595,-83.154592
5330,Broadway,Grove City,Franklin,OH,43123,39.944212,-83.033624
4025,Franklin St,Grove City,Franklin,OH,43123,39.893799,-83.083608
8693,Park St,Grove City,Franklin,OH,43123,39.853331,-83.155879
7378,Franklin St,Grove City,Franklin,OH,43123,39.821821,-83.065601
889,Broadway,Grove City,Franklin,OH,43123,39.83971,-83.14595
5927,Columbus St,Grove City,Franklin,OH,43123,39.949692,-83.023855
129,Broadway,Grove City,Franklin,OH,43123,39.927751,-83.167155
6516,Franklin St,Grove City,Franklin,OH,43123,39.864487,-83.105804
1818,Franklin St,Grove City,Franklin,OH,43123,39.924386,-83.048509
8412,Park St,Grove City,Franklin,OH,43123,39.927663,-83.049199
7303,Franklin St,Grove City,Franklin,OH,43123,39.887685,-83.139185
1712,Columbus St,Grove City,Franklin,OH,43123,39.90657,-83.153055
7891,Main St,Grove City,Franklin,OH,43123,39.822733,-83.043364
4885,Main St,Grove City,Franklin,OH,43123,39.871628,-83.148679
1457,Park St,Grove City,Franklin,OH,43123,39.899674,-83.01348
1407,Broadway,Grove City,Franklin,OH,43123,39.824346,-83.087133
7244,Columbus St,Grove City,Franklin,OH,43123,39.948569,-83.134818
6632,Main St,Grove City,Franklin,OH,43123,39.860169,-83.121707
8546,Franklin St,Grove City,Franklin,OH,43123,39.8496,-83.112086
8167,Park St,Grove City,Franklin,OH,43123,39.954157,-83.02916
1017,Columbus St,Grove City,Franklin,OH,43123,39.814238,-83.057887
9362,Columbus St,Grove City,Franklin,OH,43123,39.921287,-83.117182
7505,Park St,Grove City,Franklin,OH,43123,39.899098,-83.094958
917,Main St,Grove City,Franklin,OH,43123,39.815478,-83.120654
7136,Columbus St,Grove City,Franklin,OH,43123,39.832624,-83.100655
7791,Columbus St,Grove City,Franklin,OH,43123,39.840131,-83.086159
4829,Main St,Grove City,Franklin,OH,43123,39.902203,-83.053703
9328,Columbus St,Grove City,Franklin,OH,43123,39.934713,-83.064578
4025,Main St,Grove City,Franklin,OH,43123,39.939121,-83.131425
1583,Broadway,Grove City,Franklin,OH,43123,39.80238,-83.166138
5296,Main St,Grove City,Franklin,OH,43123,39.817178,-83.053909
1423,Broadway,Grove City,Franklin,OH,43123,39.899398,-83.159719
7767,Main St,Grove City,Franklin,OH,43123,39.956866,-83.149221
8528,Columbus St,Grove City,Franklin,OH,43123,39.823839,-83.075363
5690,Park St,Grove City,Franklin,OH,43123,39.955409,-83.044693
3190,Broadway,Grove City,Franklin,OH,43123,39.946881,-83.122755
6109,Franklin St,Grove City,Franklin,OH,43123,39.95129,-83.138667
232,Franklin St,Grove City,Franklin,OH,43123,39.813012,-83.129738
3685,Park St,Grove City,Franklin,OH,43123,39.887185,-83.119252
2634,Franklin St,Grove City,Franklin,OH,43123,39.858088,-83.137478
1030,Park St,Grove City,Franklin,OH,43123,39.919351,-83.077479
9558,Park St,Grove City,Franklin,OH,43123,39.879914,-83.032604
4742,Columbus St,Grove City,Franklin,OH,43123,39.831388,-83.139936
7285,Main St,Grove City,Franklin,OH,43123,39.94356,-83.059841
4546,Franklin St,Grove City,Franklin,OH,43123,39.961126,-83.02239
1155,Broadway,Grove City,Franklin,OH,43123,39.960855,-83.092223
7409,Park St,Grove City,Franklin,OH,43123,39.941803,-83.143705
9707,Main St,Grove City,Franklin,OH,43123,39.871291,-83.102399
6102,Main St,Grove City,Franklin,OH,43123,39.934365,-83.093201
3977,Park St,Grove City,Franklin,OH,43123,39.906411,-83.13008
7538,Park St,Grove City,Franklin,OH,43123,39.928669,-83.120587
1734,Franklin St,Grove City,Franklin,OH,43123,39.953755,-83.095841
8990,Columbus St,Grove City,Franklin,OH,43123,39.938526,-83.083627
7484,Broadway,Grove City,Franklin,OH,43123,39.868342,-83.053937
5210,Franklin St,Grove City,Franklin,OH,43123,39.856913,-83.144277
1768,Franklin St,Grove City,Franklin,OH,43123,39.891897,-83.099901
7641,Columbus St,Grove City,Franklin,OH,43123,39.910209,-83.163176
4878,Columbus St,Grove City,Franklin,OH,43123,39.875855,-83.123621
8432,Columbus St,Grove City,Franklin,OH,43123,39.892931,-83.141894
3513,Main St,Grove City,Franklin,OH,43123,39.908523,-83.136638
6494,Columbus St,Grove City,Franklin,OH,43123,39.918732,-83.055562
5157,Broadway,Grove City,Franklin,OH,43123,39.892913,-83.105266
6906,Columbus St,Grove City,Franklin,OH,43123,39.925239,-83.039181
2589,Main St,Grove City,Franklin,OH,43123,39.81129,-83.114041
9996,Columbus St,Grove City,Franklin,OH,43123,39.810725,-83.135691
2037,Columbus St,Grove City,Franklin,OH,43123,39.848298,-83.013188
6461,Park St,Grove City,Franklin,OH,43123,39.888408,-83.119888
9101,Columbus St,Grove City,Franklin,OH,43123,39.830244,-83.04933
8147,Columbus St,Grove City,Franklin,OH,43123,39.921872,-83.041282
3769,Park St,Grove City,Franklin,OH,43123,39.910181,-83.127461
9338,Tech Center Dr,Gahanna,Franklin,OH,43230,39.949836,-82.903896
6970,Tech Center Dr,Gahanna,Franklin,OH,43230,40.095459,-82.841731
9832,Hamilton Rd,Gahanna,Franklin,OH,43230,39.951073,-82.879421
2878,Hamilton Rd,Gahanna,Franklin,OH,43230,40.047025,-82.829891
6367,Hamilton Rd,Gahanna,Franklin,OH,43230,40.025008,-82.88888
8665,Tech Center Dr,Gahanna,Franklin,OH,43230,40.060849,-82.953958
7519,Granville St,Gahanna,Franklin,OH,43230,40.032171,-82.912393
6137,Stygler Rd,Gahanna,Franklin,OH,43230,39.98547,-82.90694
701,Granville St,Gahanna,Franklin,OH,43230,40.040775,-82.83721
4276,Tech Center Dr,Gahanna,Franklin,OH,43230,40.079015,-82.835295
7994,Tech Center Dr,Gahanna,Franklin,OH,43230,40.039063,-82.883527
486,Stygler Rd,Gahanna,Franklin,OH,43230,39.971897,-82.820618
898,Granville St,Gahanna,Franklin,OH,43230,39.941915,-82.922107
3521,Tech Center Dr,Gahanna,Franklin,OH,43230,40.057448,-82.806842
6546,Tech Center Dr,Gahanna,Franklin,OH,43230,40.071411,-82.921392
9624,Granville St,Gahanna,Franklin,OH,43230,39.964036,-82.937301
3407,Tech Center Dr,Gahanna,Franklin,OH,43230,39.945461,-82.953597
4862,Hamilton Rd,Gahanna,Franklin,OH,43230,40.028996,-82.838781
2647,Tech Center Dr,Gahanna,Franklin,OH,43230,40.049698,-82.8547
612,Hamilton Rd,Gahanna,Franklin,OH,43230,40.03393,-82.803056
8810,Tech Center Dr,Gahanna,Franklin,OH,43230,40.019721,-82.861522
625,Stygler Rd,Gahanna,Franklin,OH,43230,40.020814,-82.948532
8219,Hamilton Rd,Gahanna,Franklin,OH,43230,40.093322,-82.877339
4461,Hamilton Rd,Gahanna,Franklin,OH,43230,40.042293,-82.800468
403,Granville St,Gahanna,Franklin,OH,43230,39.953579,-82.847743
6054,Granville St,Gahanna,Franklin,OH,43230,40.072496,-82.939811
9533,Tech Center Dr,Gahanna,Franklin,OH,43230,39.993472,-82.898786
2101,Hamilton Rd,Gahanna,Franklin,OH,43230,40.017402,-82.937364
7847,Granville St,Gahanna,Franklin,OH,43230,39.970544,-82.93835
2632,Stygler Rd,Gahanna,Franklin,OH,43230,39.993575,-82.843451
2365,Granville St,Gahanna,Franklin,OH,43230,40.039274,-82.933705
9940,Hamilton Rd,Gahanna,Franklin,OH,43230,40.03084,-82.953203
3572,Stygler Rd,Gahanna,Franklin,OH,43230,40.064571,-82.911279
9122,Stygler Rd,Gahanna,Franklin,OH,43230,40.045818,-82.874968
5636,Stygler Rd,Gahanna,Franklin,OH,43230,40.008923,-82.954149
3515,Hamilton Rd,Gahanna,Franklin,OH,43230,40.040211,-82.943686
1494,Hamilton Rd,Gahanna,Franklin,OH,43230,40.089232,-82.810948
3243,Tech Center Dr,Gahanna,Franklin,OH,43230,39.965368,-82.937206
5080,Stygler Rd,Gahanna,Franklin,OH,43230,39.947522,-82.88008
5170,Tech Center Dr,Gahanna,Franklin,OH,43230,39.972621,-82.837845
8185,Granville St,Gahanna,Franklin,OH,43230,40.078498,-82.914883
615,Granville St,Gahanna,Franklin,OH,43230,39.950067,-82.883701
1345,Granville St,Gahanna,Franklin,OH,43230,40.091772,-82.872394
708,Stygler Rd,Gahanna,Franklin,OH,43230,39.949336,-82.865682
3524,Hamilton Rd,Gahanna,Franklin,OH,43230,39.989901,-82.8776
2032,Stygler Rd,Gahanna,Franklin,OH,43230,40.098006,-82.938704
4816,Granville St,Gahanna,Franklin,OH,43230,40.077338,-82.923756
4056,Stygler Rd,Gahanna,Franklin,OH,43230,40.001922,-82.811588
3420,Hamilton Rd,Gahanna,Franklin,OH,43230,39.940653,-82.841029
5469,Stygler Rd,Gahanna,Franklin,OH,43230,39.970967,-82.917862
2555,Stygler Rd,Gahanna,Franklin,OH,43230,39.950198,-82.87137
4104,Granville St,Gahanna,Franklin,OH,43230,40.03969,-82.872907
7254,Stygler Rd,Gahanna,Franklin,OH,43230,40.035924,-82.811427
7018,Stygler Rd,Gahanna,Franklin,OH,43230,39.940706,-82.885828
9607,Granville St,Gahanna,Franklin,OH,43230,39.943457,-82.876007
9596,Hamilton Rd,Gahanna,Franklin,OH,43230,40.006423,-82.887552
1449,Tech Center Dr,Gahanna,Franklin,OH,43230,40.021146,-82.813831
9795,Hamilton Rd,Gahanna,Franklin,OH,43230,40.043697,-82.940103
3221,Granville St,Gahanna,Franklin,OH,43230,40.064741,-82.929079
9329,Granville St,Gahanna,Franklin,OH,43230,40.051623,-82.948685
1819,Tech Center Dr,Gahanna,Franklin,OH,43230,39.979997,-82.831005
3971,Stygler Rd,Gahanna,Franklin,OH,43230,40.095983,-82.840813
6680,Hamilton Rd,Gahanna,Franklin,OH,43230,40.089764,-82.806184
2778,Tech Center Dr,Gahanna,Franklin,OH,43230,39.967625,-82.928165
2763,Stygler Rd,Gahanna,Franklin,OH,43230,39.961966,-82.823803
780,Hamilton Rd,Gahanna,Franklin,OH,43230,40.062329,-82.932418
9405,Granville St,Gahanna,Franklin,OH,43230,40.066964,-82.920902
456,Granville St,Gahanna,Franklin,OH,43230,39.978796,-82.893837
775,Tech Center Dr,Gahanna,Franklin,OH,43230,40.025982,-82.902047
5282,Granville St,Gahanna,Franklin,OH,43230,39.942133,-82.830525
3509,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.912201,-82.8485
871,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.011084,-82.857178
7353,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.995606,-82.844887
425,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.889918,-82.797254
821,Main St,Reynoldsburg,Franklin,OH,43068,39.980963,-82.743535
7328,Main St,Reynoldsburg,Franklin,OH,43068,39.947397,-82.800848
2511,Main St,Reynoldsburg,Franklin,OH,43068,40.007398,-82.863942
9913,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.897467,-82.855964
4594,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.925031,-82.734264
3807,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.01224,-82.81626
4528,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.958071,-82.852699
795,Brice Rd,Reynoldsburg,Franklin,OH,43068,40.021201,-82.884642
2129,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.892852,-82.750545
3087,Main St,Reynoldsburg,Franklin,OH,43068,40.02795,-82.889441
2467,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.987024,-82.783249
6056,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.876165,-82.787121
2200,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.961431,-82.843077
815,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.901595,-82.813148
3579,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.984448,-82.765374
7923,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.931855,-82.846819
3936,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.961791,-82.849119
7285,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.029001,-82.736015
6030,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.917571,-82.764934
7066,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.021487,-82.859828
7072,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.996457,-82.810016
9641,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.959852,-82.857911
7451,Brice Rd,Reynoldsburg,Franklin,OH,43068,40.030174,-82.761194
8943,Main St,Reynoldsburg,Franklin,OH,43068,39.895064,-82.818335
1894,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.885431,-82.752424
2351,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.013533,-82.876254
5256,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.923866,-82.883682
8523,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.994786,-82.842726
8063,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.923947,-82.827539
9418,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.943286,-82.791168
6319,Main St,Reynoldsburg,Franklin,OH,43068,40.002564,-82.874044
4368,Main St,Reynoldsburg,Franklin,OH,43068,39.993206,-82.795525
8488,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.923364,-82.756032
2812,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.920651,-82.748385
8669,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,40.009552,-82.890228
5074,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.024022,-82.793642
5779,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,40.008132,-82.8866
3132,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.902559,-82.839555
9407,Taylor Rd,Reynoldsburg,Franklin,OH,43068,40.027092,-82.854368
9681,Taylor Rd,Reynoldsburg,Franklin,OH,43068,39.910899,-82.882881
8160,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.963622,-82.812998
6200,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.8751,-82.80056
3402,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.981344,-82.821945
8552,Main St,Reynoldsburg,Franklin,OH,43068,39.88235,-82.846862
3145,Brice Rd,Reynoldsburg,Franklin,OH,43068,40.027927,-82.884606
3096,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,40.019202,-82.80597
8317,Brice Rd,Reynoldsburg,Franklin,OH,43068,39.917229,-82.884971
3496,Main St,Reynoldsburg,Franklin,OH,43068,40.032766,-82.822171
2221,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.905048,-82.736706
6110,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,39.986963,-82.764425
582,Brice Rd,Reynoldsburg,Franklin,OH,43068,40.024603,-82.862565
2907,Brice Rd,Reynoldsburg,Franklin,OH,43068,40.021545,-82.890763
5144,Main St,Reynoldsburg,Franklin,OH,43068,39.890944,-82.797109
7625,Main St,Reynoldsburg,Franklin,OH,43068,39.918201,-82.819846
8703,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,40.019176,-82.834137
2499,Lancaster Ave,Reynoldsburg,Franklin,OH,43068,40.006939,-82.859629
5085,Sandusky St,Delaware,Delaware,OH,43015,40.368302,-83.057412
5794,William St,Delaware,Delaware,OH,43015,40.335449,-83.144739
4218,Washington St,Delaware,Delaware,OH,43015,40.260334,-83.091531
7230,Winter St,Delaware,Delaware,OH,43015,40.26675,-83.077916
7672,Winter St,Delaware,Delaware,OH,43015,40.243579,-83.147394
2816,Sandusky St,Delaware,Delaware,OH,43015,40.278145,-83.005916
425,Sandusky St,Delaware,Delaware,OH,43015,40.305336,-83.073247
625,Winter St,Delaware,Delaware,OH,43015,40.360361,-83.049868
8412,Sandusky St,Delaware,Delaware,OH,43015,40.357252,-83.063587
5477,Washington St,Delaware,Delaware,OH,43015,40.332334,-83.130354
6322,William St,Delaware,Delaware,OH,43015,40.278709,-83.054149
5596,Central Ave,Delaware,Delaware,OH,43015,40.344699,-83.000859
9168,Sandusky St,Delaware,Delaware,OH,43015,40.356683,-83.112819
9312,William St,Delaware,Delaware,OH,43015,40.294241,-83.060544
2489,Washington St,Delaware,Delaware,OH,43015,40.31873,-83.057316
2960,Franklin St,Delaware,Delaware,OH,43015,40.367922,-83.002543
2527,Sandusky St,Delaware,Delaware,OH,43015,40.26042,-83.094528
9356,Winter St,Delaware,Delaware,OH,43015,40.364682,-82.999321
8403,Washington St,Delaware,Delaware,OH,43015,40.291374,-83.023223
9218,William St,Delaware,Delaware,OH,43015,40.22834,-83.04497
303,Lake St,Delaware,Delaware,OH,43015,40.372804,-83.081099
1676,London Rd,Delaware,Delaware,OH,43015,40.243911,-82.994309
366,London Rd,Delaware,Delaware,OH,43015,40.333657,-83.103062
5783,London Rd,Delaware,Delaware,OH,43015,40.3015,-83.04961
4330,William St,Delaware,Delaware,OH,43015,40.269957,-83.084925
7201,Lake St,Delaware,Delaware,OH,43015,40.265237,-83.08621
1534,Union St,Delaware,Delaware,OH,43015,40.371344,-83.134718
2409,Winter St,Delaware,Delaware,OH,43015,40.360225,-83.147909
8608,London Rd,Delaware,Delaware,OH,43015,40.289497,-82.999779
4052,William St,Delaware,Delaware,OH,43015,40.376876,-83.135258
4008,London Rd,Delaware,Delaware,OH,43015,40.334888,-83.027432
7463,Winter St,Delaware,Delaware,OH,43015,40.268438,-83.023428
5853,Sandusky St,Delaware,Delaware,OH,43015,40.308582,-83.107461
4408,Lake St,Delaware,Delaware,OH,43015,40.314061,-83.00225
276,William St,Delaware,Delaware,OH,43015,40.252277,-83.036697
5875,London Rd,Delaware,Delaware,OH,43015,40.304388,-83.010081
5816,Union St,Delaware,Delaware,OH,43015,40.314533,-83.049062
1263,Winter St,Delaware,Delaware,OH,43015,40.236192,-83.012138
6822,Union St,Delaware,Delaware,OH,43015,40.286717,-82.998468
3335,Union St,Delaware,Delaware,OH,43015,40.37209,-83.063293
2677,Franklin St,Delaware,Delaware,OH,43015,40.317915,-83.123819
2223,London Rd,Delaware,Delaware,OH,43015,40.360473,-83.037592
3940,Central Ave,Delaware,Delaware,OH,43015,40.318149,-83.064907
3357,Lake St,Delaware,Delaware,OH,43015,40.232671,-83.020712
7020,Sandusky St,Delaware,Delaware,OH,43015,40.348499,-83.140506
3768,Lake St,Delaware,Delaware,OH,43015,40.336473,-83.046966
2950,Union St,Delaware,Delaware,OH,43015,40.352971,-83.071962
1859,Sandusky St,Delaware,Delaware,OH,43015,40.294901,-83.099129
3600,Franklin St,Delaware,Delaware,OH,43015,40.25166,-83.01496
3230,London Rd,Delaware,Delaware,OH,43015,40.223406,-83.146847
8113,Winter St,Delaware,Delaware,OH,43015,40.373135,-83.03759
4487,Sandusky St,Delaware,Delaware,OH,43015,40.264482,-83.064237
5048,Winter St,Delaware,Delaware,OH,43015,40.282514,-82.997842
7253,Lake St,Delaware,Delaware,OH,43015,40.342462,-83.146507
2897,Washington St,Delaware,Delaware,OH,43015,40.221542,-82.998958
3942,William St,Delaware,Delaware,OH,43015,40.372892,-83.091912
